datetime,timestamp,open,high,low,close
2021-12-25 12:00:00,1640433600,897383.0600,898124.8500,856518.0700,856746.1500
2021-12-25 16:00:00,1640448000,856620.3800,857912.5400,835429.4200,842685.6200
2021-12-25 20:00:00,1640462400,842697.7500,873683.5900,838683.4800,870269.0900
2021-12-26 00:00:00,1640476800,870522.7600,880248.2200,860877.3100,868304.1900
2021-12-26 04:00:00,1640491200,868379.7300,881908.8300,856605.5100,873484.5800
2021-12-26 08:00:00,1640505600,873486.8800,876781.9500,864056.9400,871362.0300
2021-12-26 12:00:00,1640520000,871378.3900,882003.3700,862698.8600,875803.4700
2021-12-26 16:00:00,1640534400,875815.8600,883153.8800,866443.9300,879982.8900
2021-12-26 20:00:00,1640548800,880003.1200,888343.4500,868393.7500,878099.1300
2021-12-27 00:00:00,1640563200,878122.4500,889764.1900,868424.3200,877280.6800
2021-12-27 04:00:00,1640577600,877179.5700,904502.6300,870952.8400,891078.0800
2021-12-27 08:00:00,1640592000,891225.4200,905997.6200,886898.4300,899144.8600
2021-12-27 12:00:00,1640606400,899032.0600,899779.4800,886130.0400,888625.1300
2021-12-27 16:00:00,1640620800,888276.2600,895552.0800,873803.2600,880650.8800
2021-12-27 20:00:00,1640635200,880612.5600,882938.7400,845274.1000,845505.1800
2021-12-28 00:00:00,1640649600,845344.8700,856217.3200,841995.6500,852045.7000
2021-12-28 04:00:00,1640664000,852039.0300,856359.8300,834133.1200,835110.5500
2021-12-28 08:00:00,1640678400,835364.2200,849578.8600,832390.4100,838141.8600
2021-12-28 12:00:00,1640692800,838189.8400,838402.7300,823816.1300,824586.7400
2021-12-28 16:00:00,1640707200,824725.7800,832223.3500,812607.2100,819969.5900
2021-12-28 20:00:00,1640721600,820083.5900,828055.3600,811496.3700,813257.5300
2021-12-29 00:00:00,1640736000,813144.6000,816743.8000,800315.7800,804835.1200
2021-12-29 04:00:00,1640750400,805023.9100,811038.5400,798100.4000,803570.9700
2021-12-29 08:00:00,1640764800,803557.3400,818099.9300,803557.3400,811019.4200
2021-12-29 12:00:00,1640779200,811218.2000,817611.7100,800244.0600,811591.4700
2021-12-29 16:00:00,1640793600,811583.1000,818347.0100,795374.0400,796920.9600
2021-12-29 20:00:00,1640808000,796894.0900,805972.9200,783208.2400,784241.0500
2021-12-30 00:00:00,1640822400,784456.6500,784600.2900,767428.2900,777106.2400
2021-12-30 04:00:00,1640836800,777011.1700,783054.6700,764634.0300,779131.7500
2021-12-30 08:00:00,1640851200,779137.6300,784262.6600,763089.7400,766340.1900
2021-12-30 12:00:00,1640865600,766443.4100,775525.9500,756655.7300,770454.3100
2021-12-30 16:00:00,1640880000,770312.7200,774172.5000,759012.1700,763925.7100
2021-12-30 20:00:00,1640894400,763931.9200,771311.8900,759554.1300,767100.4200
2021-12-31 00:00:00,1640908800,767238.7500,772420.7000,756112.9200,763557.9500
2021-12-31 04:00:00,1640923200,763612.2900,771910.9200,757610.7800,767820.9400
2021-12-31 08:00:00,1640937600,767765.3600,774828.6800,759956.1900,768892.2000
2021-12-31 12:00:00,1640952000,768547.3500,772759.5100,761479.0000,771326.3200
2021-12-31 16:00:00,1640966400,771343.1800,782195.7200,765081.4100,768210.7300
2021-12-31 20:00:00,1640980800,767883.9200,787395.9000,766322.1800,778292.9300
2022-01-01 00:00:00,1640995200,778582.5200,785754.3800,773214.6200,777561.6100
2022-01-01 04:00:00,1641009600,777340.1100,777695.1300,762980.6800,773431.0500
2022-01-01 08:00:00,1641024000,773446.9100,776661.8600,756892.9200,766679.5600
2022-01-01 12:00:00,1641038400,766655.8500,767877.7000,754654.6200,757266.4000
2022-01-01 16:00:00,1641052800,757343.7800,778503.2600,755763.2300,771322.3600
2022-01-01 20:00:00,1641067200,771077.3200,772716.4500,747862.3100,756372.1900
2022-01-02 00:00:00,1641081600,756281.5500,758262.7600,743761.7900,757295.1300
2022-01-02 04:00:00,1641096000,757429.4200,771178.3100,746391.1700,766731.9100
2022-01-02 08:00:00,1641110400,766543.5800,766727.4500,736470.5000,736563.0300
2022-01-02 12:00:00,1641124800,736507.5700,744029.2900,731482.0300,736416.1600
2022-01-02 16:00:00,1641139200,736478.0300,741356.9000,727028.5500,741356.9000
2022-01-02 20:00:00,1641153600,741523.8600,742373.0200,729484.8800,737294.4200
2022-01-03 00:00:00,1641168000,737482.3300,750398.3700,731542.2100,746990.3900
2022-01-03 04:00:00,1641182400,747035.6200,748754.8600,733693.1800,737752.4300
2022-01-03 08:00:00,1641196800,737761.0400,756305.1300,733315.2200,734777.0700
2022-01-03 12:00:00,1641211200,734639.6000,739917.0300,724990.9500,733231.5400
2022-01-03 16:00:00,1641225600,733123.8600,743765.0700,723679.8000,725003.9300
2022-01-03 20:00:00,1641240000,725032.7000,732702.7900,716855.0000,719424.7200
2022-01-04 00:00:00,1641254400,719187.4800,736295.7800,718666.9600,734338.8000
2022-01-04 04:00:00,1641268800,734243.7300,765332.3100,733266.6900,760567.6700
2022-01-04 08:00:00,1641283200,760504.3200,774919.6200,753737.3000,764677.9900
2022-01-04 12:00:00,1641297600,764868.9400,766413.0600,750042.8500,755273.0800
2022-01-04 16:00:00,1641312000,755208.2800,774994.9000,754622.4600,772002.6100
2022-01-04 20:00:00,1641326400,771968.0000,771968.0000,757036.6800,762897.4900
2022-01-05 00:00:00,1641340800,762858.4700,770222.8000,757260.5000,759490.2200
2022-01-05 04:00:00,1641355200,759544.8500,771415.0200,756273.8200,768645.2700
2022-01-05 08:00:00,1641369600,768536.6900,771285.2200,761908.2300,764882.2100
2022-01-05 12:00:00,1641384000,764892.5800,770578.2000,755138.2300,763207.9400
2022-01-05 16:00:00,1641398400,763260.5600,777166.9600,759132.2700,766667.0200
2022-01-05 20:00:00,1641412800,766542.4600,771264.7700,755506.1100,759181.0200
2022-01-06 00:00:00,1641427200,759192.4900,769784.3900,754572.8700,760556.7800
2022-01-06 04:00:00,1641441600,760337.4800,761475.4400,736018.2600,743325.3500
2022-01-06 08:00:00,1641456000,743271.8100,746963.7500,728014.6200,729797.5900
2022-01-06 12:00:00,1641470400,729814.9300,733321.5300,716235.2100,717473.9400
2022-01-06 16:00:00,1641484800,717275.6000,725496.0300,701747.3300,702149.1400
2022-01-06 20:00:00,1641499200,702244.6300,711139.6300,697022.4000,699833.1500
2022-01-07 00:00:00,1641513600,699823.9400,712372.0800,694653.2700,698938.1200
2022-01-07 04:00:00,1641528000,698969.0500,703314.0100,689523.4600,695685.8800
2022-01-07 08:00:00,1641542400,695446.7800,712657.9200,694979.1000,706968.2200
2022-01-07 12:00:00,1641556800,707055.3300,724333.9400,701839.8700,710169.0400
2022-01-07 16:00:00,1641571200,710215.3400,718844.6300,706930.0200,716463.9400
2022-01-07 20:00:00,1641585600,716738.1800,720284.2600,707804.3800,718289.5900
2022-01-08 00:00:00,1641600000,718271.5400,729863.3400,714717.9200,724052.8200
2022-01-08 04:00:00,1641614400,723967.3400,737090.5800,713435.4500,733864.5300
2022-01-08 08:00:00,1641628800,733684.4600,748440.8100,731720.2200,744272.6900
2022-01-08 12:00:00,1641643200,744319.0200,751431.9300,734306.1300,748761.5200
2022-01-08 16:00:00,1641657600,748717.0500,754044.8200,731740.9800,736282.0400
2022-01-08 20:00:00,1641672000,736064.4000,743570.9900,728122.4800,741401.5600
2022-01-09 00:00:00,1641686400,741301.5600,747447.1400,732273.4800,745172.6100
2022-01-09 04:00:00,1641700800,745078.5200,767413.4300,740705.0700,766542.1700
2022-01-09 08:00:00,1641715200,766535.0900,772720.0700,761494.4500,766654.6000
2022-01-09 12:00:00,1641729600,766741.2800,782661.7900,763719.9500,782001.0700
2022-01-09 16:00:00,1641744000,781972.1200,801247.8600,774661.6800,797394.6600
2022-01-09 20:00:00,1641758400,797405.0300,820051.3300,796856.1200,809713.3200
2022-01-10 00:00:00,1641772800,810049.1900,835195.8500,804472.7500,834759.6800
2022-01-10 04:00:00,1641787200,835038.1300,836269.5600,812658.9400,828866.4100
2022-01-10 08:00:00,1641801600,828741.5800,832467.4500,812945.1000,822214.4600
2022-01-10 12:00:00,1641816000,822133.3700,837198.1400,814147.1100,836987.9600
2022-01-10 16:00:00,1641830400,836834.1500,855732.4400,823832.7300,850672.6300
2022-01-10 20:00:00,1641844800,850366.7900,854229.2800,837268.6200,849662.6800
2022-01-11 00:00:00,1641859200,849772.9500,854938.0500,837369.9500,838756.6000
2022-01-11 04:00:00,1641873600,838714.9700,841032.4800,826577.1400,835537.8600
2022-01-11 08:00:00,1641888000,835607.0100,858478.1800,832393.9700,852593.4600
2022-01-11 12:00:00,1641902400,852548.0100,862780.8300,844249.5200,844298.2800
2022-01-11 16:00:00,1641916800,844149.5800,860452.4100,834214.0300,849404.2900
2022-01-11 20:00:00,1641931200,849446.4100,853262.8000,832533.9500,841485.7200
2022-01-12 00:00:00,1641945600,841288.7900,848929.1600,831500.2600,843633.7600
2022-01-12 04:00:00,1641960000,843570.9300,853933.6000,838664.8700,847788.5700
2022-01-12 08:00:00,1641974400,847951.8300,848287.9700,829025.6000,832311.6700
2022-01-12 12:00:00,1641988800,832464.1300,837053.7600,811645.3300,812918.1500
2022-01-12 16:00:00,1642003200,812657.7900,828024.4400,799174.1700,810122.6500
2022-01-12 20:00:00,1642017600,809982.8900,818564.1800,803671.7200,816334.2800
2022-01-13 00:00:00,1642032000,816544.1900,837542.9900,815383.7400,835983.5400
2022-01-13 04:00:00,1642046400,836166.5800,840458.3100,817223.8500,823124.3600
2022-01-13 08:00:00,1642060800,823559.5200,843112.1000,822818.1600,840714.1300
2022-01-13 12:00:00,1642075200,840683.7200,843120.2900,824653.7700,830445.3400
2022-01-13 16:00:00,1642089600,830495.0000,841413.2900,829662.4900,841179.2500
2022-01-13 20:00:00,1642104000,841321.5600,857650.4100,840958.9800,853870.3500
2022-01-14 00:00:00,1642118400,853972.6600,863314.4500,833531.8700,849639.5500
2022-01-14 04:00:00,1642132800,849797.0000,871773.3700,847981.6600,867769.0900
2022-01-14 08:00:00,1642147200,867722.5900,882590.4400,857218.4100,875721.6900
2022-01-14 12:00:00,1642161600,875735.3500,892053.3800,870867.3800,886854.7900
2022-01-14 16:00:00,1642176000,886645.7500,905681.6800,883473.7000,902807.3000
2022-01-14 20:00:00,1642190400,902835.2500,924751.8100,898173.9100,920340.1800
2022-01-15 00:00:00,1642204800,920089.0100,929964.8100,914138.7200,916871.0700
