datetime,timestamp,open,high,low,close
2026-06-04 00:30:00,1780533000,28913.8336,28970.3042,28874.5632,28970.3042
2026-06-04 00:35:00,1780533300,28971.2585,28982.8256,28918.1376,28942.2803
2026-06-04 00:40:00,1780533600,28944.3644,28990.4439,28889.4427,28889.4427
2026-06-04 00:45:00,1780533900,28892.9899,29021.6795,28853.9818,29013.8832
2026-06-04 00:50:00,1780534200,29015.3368,29026.6244,28942.8758,28986.5324
2026-06-04 00:55:00,1780534500,28985.2183,29069.1772,28960.4912,29051.1998
2026-06-04 01:00:00,1780534800,29043.9074,29163.7962,29043.4384,29146.2904
2026-06-04 01:05:00,1780535100,29146.9039,29196.6140,29127.4488,29184.1971
2026-06-04 01:10:00,1780535400,29185.8329,29296.7791,29176.5033,29292.5311
2026-06-04 01:15:00,1780535700,29290.5830,29371.9966,29271.4248,29364.2355
2026-06-04 01:20:00,1780536000,29358.3586,29456.4513,29355.4406,29444.0748
2026-06-04 01:25:00,1780536300,29444.1924,29505.2162,29403.5984,29449.6106
2026-06-04 01:30:00,1780536600,29450.0902,29450.7322,29345.2431,29424.5924
2026-06-04 01:35:00,1780536900,29426.4217,29440.9308,29335.6022,29359.1906
2026-06-04 01:40:00,1780537200,29357.6334,29482.4709,29357.6334,29482.4709
2026-06-04 01:45:00,1780537500,29475.4296,29590.7550,29475.4296,29575.7208
2026-06-04 01:50:00,1780537800,29573.6281,29733.3035,29517.9983,29733.3035
2026-06-04 01:55:00,1780538100,29737.4763,29776.7425,29695.2410,29775.0980
2026-06-04 02:00:00,1780538400,29769.8788,29769.8817,29636.2488,29695.9940
2026-06-04 02:05:00,1780538700,29697.6444,29739.6349,29685.1786,29689.9190
2026-06-04 02:10:00,1780539000,29683.9936,29710.7266,29635.6315,29653.5362
2026-06-04 02:15:00,1780539300,29655.9756,29741.1769,29649.8297,29726.4736
2026-06-04 02:20:00,1780539600,29725.0630,29808.4288,29693.6107,29770.7284
2026-06-04 02:25:00,1780539900,29767.1006,29832.4617,29726.6372,29788.7428
2026-06-04 02:30:00,1780540200,29775.1382,29784.9213,29670.2977,29675.9559
2026-06-04 02:35:00,1780540500,29676.6678,29680.5055,29562.3656,29570.6667
2026-06-04 02:40:00,1780540800,29562.0419,29598.2757,29443.3253,29462.2242
2026-06-04 02:45:00,1780541100,29465.8811,29499.3586,29308.0639,29313.4975
2026-06-04 02:50:00,1780541400,29307.3065,29387.1654,29272.0201,29369.5366
2026-06-04 02:55:00,1780541700,29365.7269,29503.3601,29364.9116,29480.5188
2026-06-04 03:00:00,1780542000,29478.9525,29503.0472,29425.5005,29480.3025
